"SHILOH SCOTT","UMSL NORTH METROLINK STATION",FFFF00,2,4,07:56:00,07:56:00
"LAMBERT AIRPORT TERMINAL #1","UMSL NORTH METROLINK STATION",FFFF00,2,25,07:57:00,07:57:00
"SHILOH SCOTT","UMSL NORTH METROLINK STATION",FFFF00,2,4,08:04:00,08:04:00
"LAMBERT AIRPORT TERMINAL #1","UMSL NORTH METROLINK STATION",FFFF00,2,25,08:07:00,08:07:00
"LAMBERT AIRPORT TERMINAL #1","UMSL NORTH METROLINK STATION",FFFF00,2,25,08:09:00,08:09:00
"SHILOH SCOTT","UMSL NORTH METROLINK STATION",FFFF00,2,4,08:16:00,08:16:00
"LAMBERT AIRPORT TERMINAL #1","UMSL NORTH METROLINK STATION",FFFF00,2,25,08:21:00,08:21:00
"LAMBERT AIRPORT TERMINAL #1","UMSL NORTH METROLINK STATION",FFFF00,2,25,08:27:00,08:27:00
"SHILOH SCOTT","UMSL NORTH METROLINK STATION",FFFF00,2,4,08:28:00,08:28:00
"LAMBERT AIRPORT TERMINAL #1","UMSL NORTH METROLINK STATION",FFFF00,2,25,08:33:00,08:33:00
"SHILOH SCOTT","UMSL NORTH METROLINK STATION",FFFF00,2,4,08:36:00,08:36:00
"SHILOH SCOTT","UMSL NORTH METROLINK STATION",FFFF00,2,4,08:40:00,08:40:00
"LAMBERT AIRPORT TERMINAL #1","UMSL NORTH METROLINK STATION",FFFF00,2,25,08:45:00,08:45:00
"LAMBERT AIRPORT TERMINAL #1","UMSL NORTH METROLINK STATION",FFFF00,2,25,08:47:00,08:47:00
"SHILOH SCOTT","UMSL NORTH METROLINK STATION",FFFF00,2,4,08:56:00,08:56:00
"LAMBERT AIRPORT TERMINAL #1","UMSL NORTH METROLINK STATION",FFFF00,2,25,08:57:00,08:57:00
"SHILOH SCOTT","UMSL NORTH METROLINK STATION",FFFF00,2,4,08:57:00,08:57:00
GRAND,"UMSL NORTH METROLINK STATION",FFFF00,2,4,09:03:00,09:03:00
"LAMBERT AIRPORT TERMINAL #1","UMSL NORTH METROLINK STATION",FFFF00,2,25,09:07:00,09:07:00
"LAMBERT AIRPORT TERMINAL #1","UMSL NORTH METROLINK STATION",FFFF00,2,25,09:09:00,09:09:00
"SHILOH SCOTT","UMSL NORTH METROLINK STATION",FFFF00,2,4,09:16:00,09:16:00
"SHILOH SCOTT","UMSL NORTH METROLINK STATION",FFFF00,2,4,09:17:00,09:17:00
GRAND,"UMSL NORTH METROLINK STATION",FFFF00,2,4,09:22:00,09:22:00
"LAMBERT AIRPORT TERMINAL #1","UMSL NORTH METROLINK STATION",FFFF00,2,25,09:27:00,09:27:00
"SHILOH SCOTT","UMSL NORTH METROLINK STATION",FFFF00,2,4,09:36:00,09:36:00
"LAMBERT AIRPORT TERMINAL #1","UMSL NORTH METROLINK STATION",FFFF00,2,25,09:47:00,09:47:00
"SHILOH SCOTT","UMSL NORTH METROLINK STATION",FFFF00,2,4,09:56:00,09:56:00
"LAMBERT AIRPORT TERMINAL #1","UMSL NORTH METROLINK STATION",FFFF00,2,25,10:07:00,10:07:00
"SHILOH SCOTT","UMSL NORTH METROLINK STATION",FFFF00,2,4,10:16:00,10:16:00
"LAMBERT AIRPORT TERMINAL #1","UMSL NORTH METROLINK STATION",FFFF00,2,25,10:27:00,10:27:00
"SHILOH SCOTT","UMSL NORTH METROLINK STATION",FFFF00,2,4,10:36:00,10:36:00
"LAMBERT AIRPORT TERMINAL #1","UMSL NORTH METROLINK STATION",FFFF00,2,25,10:47:00,10:47:00
"SHILOH SCOTT","UMSL NORTH METROLINK STATION",FFFF00,2,4,10:56:00,10:56:00
"LAMBERT AIRPORT TERMINAL #1","UMSL NORTH METROLINK STATION",FFFF00,2,25,11:07:00,11:07:00
"SHILOH SCOTT","UMSL NORTH METROLINK STATION",FFFF00,2,4,11:16:00,11:16:00
"LAMBERT AIRPORT TERMINAL #1","UMSL NORTH METROLINK STATION",FFFF00,2,25,11:27:00,11:27:00
"SHILOH SCOTT","UMSL NORTH METROLINK STATION",FFFF00,2,4,11:36:00,11:36:00
"LAMBERT AIRPORT TERMINAL #1","UMSL NORTH METROLINK STATION",FFFF00,2,25,11:47:00,11:47:00
"SHILOH SCOTT","UMSL NORTH METROLINK STATION",FFFF00,2,4,11:56:00,11:56:00
"LAMBERT AIRPORT TERMINAL #1","UMSL NORTH METROLINK STATION",FFFF00,2,25,12:07:00,12:07:00
"SHILOH SCOTT","UMSL NORTH METROLINK STATION",FFFF00,2,4,12:16:00,12:16:00
"LAMBERT AIRPORT TERMINAL #1","UMSL NORTH METROLINK STATION",FFFF00,2,25,12:27:00,12:27:00
"SHILOH SCOTT","UMSL NORTH METROLINK STATION",FFFF00,2,4,12:36:00,12:36:00
"LAMBERT AIRPORT TERMINAL #1","UMSL NORTH METROLINK STATION",FFFF00,2,25,12:47:00,12:47:00
"SHILOH SCOTT","UMSL NORTH METROLINK STATION",FFFF00,2,4,12:56:00,12:56:00
"LAMBERT AIRPORT TERMINAL #1","UMSL NORTH METROLINK STATION",FFFF00,2,25,13:07:00,13:07:00
"SHILOH SCOTT","UMSL NORTH METROLINK STATION",FFFF00,2,4,13:16:00,13:16:00
"LAMBERT AIRPORT TERMINAL #1","UMSL NORTH METROLINK STATION",FFFF00,2,25,13:27:00,13:27:00
"SHILOH SCOTT","UMSL NORTH METROLINK STATION",FFFF00,2,4,13:36:00,13:36:00
"LAMBERT AIRPORT TERMINAL #1","UMSL NORTH METROLINK STATION",FFFF00,2,25,13:47:00,13:47:00
"SHILOH SCOTT","UMSL NORTH METROLINK STATION",FFFF00,2,4,13:56:00,13:56:00
"LAMBERT AIRPORT TERMINAL #1","UMSL NORTH METROLINK STATION",FFFF00,2,25,14:07:00,14:07:00
"SHILOH SCOTT","UMSL NORTH METROLINK STATION",FFFF00,2,4,14:16:00,14:16:00
"LAMBERT AIRPORT TERMINAL #1","UMSL NORTH METROLINK STATION",FFFF00,2,25,14:27:00,14:27:00
"SHILOH SCOTT","UMSL NORTH METROLINK STATION",FFFF00,2,4,14:36:00,14:36:00
"SHILOH SCOTT","UMSL NORTH METROLINK STATION",FFFF00,2,4,14:37:00,14:37:00
"LAMBERT AIRPORT TERMINAL #1","UMSL NORTH METROLINK STATION",FFFF00,2,25,14:47:00,14:47:00
"LAMBERT AIRPORT TERMINAL #1","UMSL NORTH METROLINK STATION",FFFF00,2,8,14:51:00,14:51:00
"SHILOH SCOTT","UMSL NORTH METROLINK STATION",FFFF00,2,4,14:56:00,14:56:00
"SHILOH SCOTT","UMSL NORTH METROLINK STATION",FFFF00,2,4,14:58:00,14:58:00
"LAMBERT AIRPORT TERMINAL #1","UMSL NORTH METROLINK STATION",FFFF00,2,25,15:05:00,15:05:00
"LAMBERT AIRPORT TERMINAL #1","UMSL NORTH METROLINK STATION",FFFF00,2,25,15:07:00,15:07:00
"SHILOH SCOTT","UMSL NORTH METROLINK STATION",FFFF00,2,4,15:16:00,15:16:00
"LAMBERT AIRPORT TERMINAL #1","UMSL NORTH METROLINK STATION",FFFF00,2,25,15:20:00,15:20:00
"LAMBERT AIRPORT TERMINAL #1","UMSL NORTH METROLINK STATION",FFFF00,2,25,15:27:00,15:27:00
"SHILOH SCOTT","UMSL NORTH METROLINK STATION",FFFF00,2,4,15:28:00,15:28:00
"LAMBERT AIRPORT TERMINAL #1","UMSL NORTH METROLINK STATION",FFFF00,2,18,15:30:00,15:30:00
"SHILOH SCOTT","UMSL NORTH METROLINK STATION",FFFF00,2,4,15:36:00,15:36:00
