"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,18:07:00,18:07:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,05:58:00,05:58:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,21:25:00,21:25:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,22:05:00,22:05:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,15:25:00,15:25:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,06:42:00,06:42:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,16:38:00,16:38:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,20:18:00,20:18:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,09:38:00,09:38:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,09:18:00,09:18:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,09:58:00,09:58:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,17:05:00,17:05:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,16:45:00,16:45:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,16:25:00,16:25:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,16:05:00,16:05:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,22:25:00,22:25:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,10:45:00,10:45:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,17:58:00,17:58:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,18:18:00,18:18:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,18:38:00,18:38:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,18:58:00,18:58:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,12:58:00,12:58:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,19:18:00,19:18:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,21:25:00,21:25:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,21:45:00,21:45:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,22:05:00,22:05:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,22:25:00,22:25:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,06:54:00,06:54:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,07:06:00,07:06:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,07:18:00,07:18:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,07:30:00,07:30:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,07:42:00,07:42:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,07:54:00,07:54:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,08:06:00,08:06:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,08:18:00,08:18:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,08:30:00,08:30:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,08:42:00,08:42:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,12:38:00,12:38:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,21:58:00,21:58:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,22:38:00,22:38:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,22:45:00,22:45:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,20:45:00,20:45:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,20:25:00,20:25:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",17,05:51:00,05:51:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,06:30:00,06:30:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",17,05:04:00,05:04:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",7,05:51:00,05:51:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,19:18:00,19:18:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,18:38:00,18:38:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,10:05:00,10:05:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",17,05:31:00,05:31:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,06:05:00,06:05:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,06:25:00,06:25:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,05:12:00,05:12:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,05:31:00,05:31:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,19:58:00,19:58:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,22:18:00,22:18:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,22:38:00,22:38:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,21:58:00,21:58:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,07:55:00,07:55:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,07:43:00,07:43:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,08:19:00,08:19:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,07:38:00,07:38:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,19:25:00,19:25:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,15:18:00,15:18:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,19:05:00,19:05:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,20:05:00,20:05:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,08:18:00,08:18:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,16:25:00,16:25:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,07:58:00,07:58:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,08:18:00,08:18:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,08:38:00,08:38:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,08:58:00,08:58:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,06:38:00,06:38:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,13:58:00,13:58:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,14:18:00,14:18:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,16:38:00,16:38:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,10:18:00,10:18:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,12:45:00,12:45:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,12:25:00,12:25:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,12:45:00,12:45:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,12:25:00,12:25:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,11:05:00,11:05:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,22:58:00,22:58:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,18:25:00,18:25:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,21:45:00,21:45:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,21:25:00,21:25:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,10:45:00,10:45:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,20:38:00,20:38:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,10:58:00,10:58:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,09:58:00,09:58:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,09:38:00,09:38:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,23:22:00,23:22:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,07:05:00,07:05:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",17,05:31:00,05:31:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,06:05:00,06:05:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,06:25:00,06:25:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,06:45:00,06:45:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,22:18:00,22:18:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,22:38:00,22:38:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,22:58:00,22:58:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,16:42:00,16:42:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,16:54:00,16:54:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,17:06:00,17:06:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,17:18:00,17:18:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,15:54:00,15:54:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,16:06:00,16:06:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,16:18:00,16:18:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,16:30:00,16:30:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,17:30:00,17:30:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,17:42:00,17:42:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,18:58:00,18:58:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,18:37:00,18:37:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,07:38:00,07:38:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,05:31:00,05:31:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,09:45:00,09:45:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,10:05:00,10:05:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,10:25:00,10:25:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,08:38:00,08:38:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,11:38:00,11:38:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,09:07:00,09:07:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,08:55:00,08:55:00
"CIVIC CENTER","UMSL SOUTH METROLINK STATION",5,24:38:00,24:38:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,19:25:00,19:25:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,19:05:00,19:05:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,18:45:00,18:45:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,18:25:00,18:25:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,10:45:00,10:45:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,08:55:00,08:55:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,05:38:00,05:38:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,05:18:00,05:18:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,20:38:00,20:38:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,19:38:00,19:38:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,23:22:00,23:22:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,19:58:00,19:58:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,11:05:00,11:05:00
"FAIRVIEW HEIGHTS","UMSL SOUTH METROLINK STATION",5,23:32:00,23:32:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,06:18:00,06:18:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,17:25:00,17:25:00
GRAND,"UMSL SOUTH METROLINK STATION",5,19:13:00,19:13:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,18:31:00,18:31:00
GRAND,"UMSL SOUTH METROLINK STATION",5,18:33:00,18:33:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,19:01:00,19:01:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,08:58:00,08:58:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,05:18:00,05:18:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,05:38:00,05:38:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,15:45:00,15:45:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,08:07:00,08:07:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,09:05:00,09:05:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,07:18:00,07:18:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,08:18:00,08:18:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,07:58:00,07:58:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,07:18:00,07:18:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,11:38:00,11:38:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,07:55:00,07:55:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,22:45:00,22:45:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,22:18:00,22:18:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,12:18:00,12:18:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,11:58:00,11:58:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,18:58:00,18:58:00
"CIVIC CENTER","UMSL SOUTH METROLINK STATION",5,25:08:00,25:08:00
"FAIRVIEW HEIGHTS","UMSL SOUTH METROLINK STATION",5,23:32:00,23:32:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,18:37:00,18:37:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,17:58:00,17:58:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,14:18:00,14:18:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,14:38:00,14:38:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,14:58:00,14:58:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,15:18:00,15:18:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,23:44:00,23:44:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,11:58:00,11:58:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,23:22:00,23:22:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,11:38:00,11:38:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,19:58:00,19:58:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,22:58:00,22:58:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,08:43:00,08:43:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,16:25:00,16:25:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,16:05:00,16:05:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,22:25:00,22:25:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,22:05:00,22:05:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,16:45:00,16:45:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,09:45:00,09:45:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,10:05:00,10:05:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,18:25:00,18:25:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,13:58:00,13:58:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,11:38:00,11:38:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,12:18:00,12:18:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,11:58:00,11:58:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,19:38:00,19:38:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,17:25:00,17:25:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,17:45:00,17:45:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,21:05:00,21:05:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,22:45:00,22:45:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,20:18:00,20:18:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,22:58:00,22:58:00
"CIVIC CENTER","UMSL SOUTH METROLINK STATION",5,25:08:00,25:08:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,11:45:00,11:45:00
"FAIRVIEW HEIGHTS","UMSL SOUTH METROLINK STATION",5,23:52:00,23:52:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,08:42:00,08:42:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,18:06:00,18:06:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,08:38:00,08:38:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,18:05:00,18:05:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,22:45:00,22:45:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,19:45:00,19:45:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,23:05:00,23:05:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,08:18:00,08:18:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,20:25:00,20:25:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,07:58:00,07:58:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,19:25:00,19:25:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,21:38:00,21:38:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,24:06:00,24:06:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,05:58:00,05:58:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",17,04:50:00,04:50:00
"CIVIC CENTER","UMSL SOUTH METROLINK STATION",5,25:08:00,25:08:00
"CIVIC CENTER","UMSL SOUTH METROLINK STATION",5,24:38:00,24:38:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,09:25:00,09:25:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,08:45:00,08:45:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,08:25:00,08:25:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,08:58:00,08:58:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,22:05:00,22:05:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,14:39:00,14:39:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,23:05:00,23:05:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,14:18:00,14:18:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,13:18:00,13:18:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,10:58:00,10:58:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,06:19:00,06:19:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,06:30:00,06:30:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,21:38:00,21:38:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,19:01:00,19:01:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,18:31:00,18:31:00
GRAND,"UMSL SOUTH METROLINK STATION",5,19:13:00,19:13:00
GRAND,"UMSL SOUTH METROLINK STATION",5,18:33:00,18:33:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,19:25:00,19:25:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,09:18:00,09:18:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,24:06:00,24:06:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,12:45:00,12:45:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,12:25:00,12:25:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,12:05:00,12:05:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,13:25:00,13:25:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,21:05:00,21:05:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,10:38:00,10:38:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,12:25:00,12:25:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,11:18:00,11:18:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,17:31:00,17:31:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,12:45:00,12:45:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,06:25:00,06:25:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",17,05:31:00,05:31:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,06:05:00,06:05:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",17,04:50:00,04:50:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",17,05:11:00,05:11:00
"FAIRVIEW HEIGHTS","UMSL SOUTH METROLINK STATION",5,24:19:00,24:19:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,21:38:00,21:38:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,11:45:00,11:45:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,21:58:00,21:58:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,11:25:00,11:25:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,17:31:00,17:31:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,17:19:00,17:19:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,16:19:00,16:19:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,16:07:00,16:07:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,15:55:00,15:55:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,15:43:00,15:43:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,17:07:00,17:07:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,16:55:00,16:55:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,16:43:00,16:43:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,16:31:00,16:31:00
"LAMBERT AIRPORT TERMINAL #1","UMSL SOUTH METROLINK STATION",24,08:25:00,08:25:00
"SHILOH SCOTT","UMSL SOUTH METROLINK STATION",5,19:38:00,19:38:00
